amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	number-of-items	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	price-designation	customized-url	customized-page 
113-7800527-2625063		2023-02-19T01:11:43+00:00	2023-02-20T01:41:45+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	22.65	2.01							NEW YORK	NY	10029-6252	US		false		https://zme-caps.amazon.com/t/jRQfBJhux5hl/KCECC2hn978DRu2JKX0s4qLNaoC7qZCCvOiqExSyVRU/18	https://a.co/g5aURzq
113-3368901-0553850		2023-02-19T00:33:10+00:00	2023-02-19T21:57:55+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Gold Dinnerware Set - 200 White and Gold Plastic Plates - Set of 300 Gold Plastic Silverware - 100 Gold Plastic Cups - Disposable Gold Dinnerware Set for Party or Wedding up to 100 Guests	SE201G-MF	B07RKZDLWQ	1	Shipped	2	USD	157.98	13.04							AMARILLO	TX	79109-2851	US		false			
113-7263095-9999437		2023-02-19T00:30:47+00:00	2023-02-19T21:57:48+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Gold Dinnerware Set - 200 White and Gold Plastic Plates - Set of 300 Gold Plastic Silverware - 100 Gold Plastic Cups - Disposable Gold Dinnerware Set for Party or Wedding up to 100 Guests	SE201G-MF	B07RKZDLWQ	1	Shipped	1	USD	78.99	6.52							BEAUMONT	TX	77706-5119	US		false			
113-2520624-4419418		2023-02-19T00:27:22+00:00	2023-02-19T01:44:01+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	21.65	1.46							UHRICHSVILLE	OH	44683-2261	US		false		https://zme-caps.amazon.com/t/5rX8LRK5DVeM/_iyTlG86-trcqfvIi734LuC2vvz6THCyS_8oE8szsLw/18	https://a.co/i0FZrX5
114-2041593-4790633		2023-02-19T00:20:51+00:00	2023-02-19T21:57:54+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Gold Dinnerware Set - 200 White and Gold Plastic Plates - Set of 300 Gold Plastic Silverware - 100 Gold Plastic Cups - Disposable Gold Dinnerware Set for Party or Wedding up to 100 Guests	SE201G-MF	B07RKZDLWQ	1	Shipped	1	USD	78.99	5.02							NEW BRITAIN	CT	06053-2898	US		false			
111-6473296-6150609		2023-02-19T00:02:49+00:00	2023-02-19T01:54:49+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	20.65	1.94							ADA	OK	74820-4478	US		false		https://zme-caps.amazon.com/t/4CCyrVWigyTj/G7Tr7OWdYxZlGS5ncwisaSH6g2Isf8ypoYZpjSfhoNc/18	https://a.co/g0Du6TF
113-9678343-7202656		2023-02-18T23:58:41+00:00	2023-02-19T21:57:53+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Gold Dinnerware Set - 200 White and Gold Plastic Plates - Set of 300 Gold Plastic Silverware - 100 Gold Plastic Cups - Disposable Gold Dinnerware Set for Party or Wedding up to 100 Guests	SE201G-MF	B07RKZDLWQ	1	Shipped	2	USD	157.98	9.48							MUNHALL	PA	15120-3338	US		false			
111-7767017-8697005		2023-02-18T23:58:30+00:00	2023-02-20T01:40:06+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		SecondDay	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	29.65	2.63	8.99	0.8					NEW YORK	NY	10034-5143	US		false		https://zme-caps.amazon.com/t/ZfSgWkFFz61W/3IaoyMxTbsiLdaBVU6GFIjhpO2g1zgTMzNS6urNQb5c/18	https://a.co/5uSQdia
112-6958421-2978664		2023-02-18T23:50:13+00:00	2023-02-19T01:43:57+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	1.0							POCATELLO	ID	83204-2147	US		false		https://zme-caps.amazon.com/t/77m2Wt6Qz5DA/93pZZXaHwGSsbxPzzF5-6-U95sVMWqIOAINrwolCF28/18	https://a.co/gdcCUbn
112-6958421-2978664		2023-02-18T23:50:13+00:00	2023-02-19T01:43:57+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	15.65	0.94							POCATELLO	ID	83204-2147	US		false		https://zme-caps.amazon.com/t/DXqj9JLS1Q3g/4Sls0lYE19YVt7Gy5CE1IgvtCfyY2BYxk4tHQtPsNfg/18	https://a.co/9cN10Kt
112-6706217-8512266		2023-02-18T23:49:40+00:00	2023-02-19T22:09:15+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Gold Dinnerware Set - 200 White and Gold Plastic Plates - Set of 300 Gold Plastic Silverware - 100 Gold Plastic Cups - Disposable Gold Dinnerware Set for Party or Wedding up to 100 Guests	SE201G-MF	B07RKZDLWQ	1	Shipped	1	USD	78.99	6.16							CINCINNATI	OH	45238-4228	US		false			
113-1244689-3435445		2023-02-18T22:47:46+00:00	2023-02-19T01:54:42+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Happy Birthday with Custom Name 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	HBDCUSTOMNAME	B099V93FGY	1	Shipped	1	USD	19.98	1.67							OSSINING	NY	10562-4305	US		false		https://zme-caps.amazon.com/t/yvbzofInfGNK/_p-WKA4ro6_dXTcI7h69YRBpAJmKbMfZs3v1IBOaiwk/18	https://a.co/gj5IfWk
114-8912411-7865868		2023-02-18T22:34:57+00:00	2023-02-19T01:43:49+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	25.65	1.6							MIDLOTHIAN	TX	76065-6856	US		false		https://zme-caps.amazon.com/t/M7KZ81i1NPvO/CPQEQ9hwprqymovIfQPPpmyMHW9Bop5mNjwGYYmDM8E/18	https://a.co/dQXTuYV
111-7193629-5101810		2023-02-18T22:30:19+00:00	2023-02-19T21:57:46+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Gold Dinnerware Set - 200 White and Gold Plastic Plates - Set of 300 Gold Plastic Silverware - 100 Gold Plastic Cups - Disposable Gold Dinnerware Set for Party or Wedding up to 100 Guests	SE201G-MF	B07RKZDLWQ	1	Shipped	1	USD	78.99	6.52							DENTON	TX	76207-7495	US		false			
113-1634483-0862655		2023-02-18T22:14:10+00:00	2023-02-19T21:57:53+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Gold Dinnerware Set - 200 White and Gold Plastic Plates - Set of 300 Gold Plastic Silverware - 100 Gold Plastic Cups - Disposable Gold Dinnerware Set for Party or Wedding up to 100 Guests	SE201G-MF	B07RKZDLWQ	1	Shipped	1	USD	78.99	5.13							ORLANDO	FL	32810-1092	US		false			
112-7482060-2567423		2023-02-18T22:06:39+00:00	2023-02-19T01:43:50+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	21.65	1.74							MINNEAPOLIS	MN	55412-1138	US		false		https://zme-caps.amazon.com/t/DNQNhgkCDBZW/mF3jF0S02AlqJ8bnACdYeJ7MhkF_Y6kWOaxVpy35hfA/18	https://a.co/19iVr52
114-4443123-7605817		2023-02-18T21:42:18+00:00	2023-02-18T22:41:11+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Silver Dinnerware Set - 200 White and Silver Plastic Plates - Set of 300 Silver Plastic Silverware - 100 Silver Plastic Cups - Silver Dinnerware Set for Party or Wedding up to 100 Guests	SE201S-MF	B07RDN5TR8	1	Shipped	1	USD	77.99	5.46							PORT SAINT LUCIE	FL	34987-3056	US		false			
113-5028648-2229841		2023-02-18T21:35:40+00:00	2023-02-18T22:37:19+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Gold Dinnerware Set - 200 White and Gold Plastic Plates - Set of 300 Gold Plastic Silverware - 100 Gold Plastic Cups - Disposable Gold Dinnerware Set for Party or Wedding up to 100 Guests	SE201G-MF	B07RKZDLWQ	1	Shipped	2	USD	157.98	9.28							LOCUST GROVE	OK	74352-4917	US		false			
113-4739933-6742657		2023-02-18T21:22:08+00:00	2023-02-19T18:52:31+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	18.65	1.45							Hesperia	Ca	92344	US		false		https://zme-caps.amazon.com/t/5fWcVvEeMXUv/PL2mflwi22pJjFTJ0ouRQWTXQRvKHxAOFiDTt0yAASQ/18	https://a.co/eiNc71P
113-1546434-0217869		2023-02-18T21:11:19+00:00	2023-02-22T20:20:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	13.65	0.87							WESTPORT	CT	06880-1508	US		false		https://zme-caps.amazon.com/t/ashFQ5n4H93g/WbNIBh1nm00sXkwp5PW38_PmVmzd72MQOB3cZouQRIs/18	https://a.co/hJI3219
113-9970521-2207439		2023-02-18T21:08:42+00:00	2023-02-18T22:38:52+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Rose Gold Dinnerware Set - 200 White and Rose Gold Plastic Plates - Set of 300 Rose Gold Plastic Silverware - 100 Plastic Cups - Disposable Rose Gold Dinnerware Set for Party - 100 Guests	SE201RG-MF	B07XDF72J4	1	Shipped	1	USD	79.99	5.6							WEST PALM BCH	FL	33407-3129	US		false			
112-4134848-7686648		2023-02-18T21:05:04+00:00	2023-02-18T21:06:51+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1		0										TUCSON	AZ	85706-2957	US		false			
112-2944944-9614618		2023-02-18T20:59:44+00:00	2023-02-18T22:37:20+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Gold Dinnerware Set - 200 White and Gold Plastic Plates - Set of 300 Gold Plastic Silverware - 100 Gold Plastic Cups - Disposable Gold Dinnerware Set for Party or Wedding up to 100 Guests	SE201G-MF	B07RKZDLWQ	1	Shipped	1	USD	78.99	7.5							JACKSONVILLE	AR	72076-3575	US		false			
114-6808135-2980241		2023-02-18T20:45:22+00:00	2023-02-18T22:41:08+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Silver Dinnerware Set - 200 White and Silver Plastic Plates - Set of 300 Silver Plastic Silverware - 100 Silver Plastic Cups - Silver Dinnerware Set for Party or Wedding up to 100 Guests	SE201S-MF	B07RDN5TR8	1	Shipped	1	USD	77.99	4.68							SUNBURY	PA	17801-5867	US		false			
111-2663672-2787436		2023-02-18T19:40:06+00:00	2023-02-19T11:21:54+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Silver Dinnerware Set - 200 White and Silver Plastic Plates - Set of 300 Silver Plastic Silverware - 100 Silver Plastic Cups - Silver Dinnerware Set for Party or Wedding up to 100 Guests	SE201S-MF	B07RDN5TR8	1	Shipped	2	USD	155.98	10.92							BRANDON	VERMONT	05733-8525	US		false			
113-8624699-3161807		2023-02-18T19:36:32+00:00	2023-02-20T02:13:11+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	22.65	1.87							MCKINNEY	TX	75072-5056	US		false		https://zme-caps.amazon.com/t/koVAFriuaY3Z/wmYtDml5mA-OveUIgezLIxqI4Ecb_A0TlE4t1MvnTqM/18	https://a.co/2HScQw5
114-7272624-4904207		2023-02-18T19:13:24+00:00	2023-02-19T01:43:55+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	Cursive Letter Balloons - Congrats with Custom Name 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	XCURSIVECONGRATSCUSTOMNAME	B09FYD48H3	1	Shipped	1	USD	19.98	1.25	7.99						CAMBRIDGE	MA	02139-2923	US		false		https://zme-caps.amazon.com/t/8KLKsespAUDf/3OdB7kqRsZ_Mh4WRKdpKaHpsHXPlDCYYPQm29G_qxdk/18	https://a.co/6S9nqTp
114-5252095-2967409		2023-02-18T19:05:23+00:00	2023-02-18T22:37:17+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Gold Dinnerware Set - 200 White and Gold Plastic Plates - Set of 300 Gold Plastic Silverware - 100 Gold Plastic Cups - Disposable Gold Dinnerware Set for Party or Wedding up to 100 Guests	SE201G-MF	B07RKZDLWQ	1	Shipped	1	USD	78.99	6.32							JAMESTOWN	NY	14701-1915	US		false			
112-7638517-1511411		2023-02-18T18:08:18+00:00	2023-02-19T01:46:21+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	20.65	1.45							THOMASVILLE	GA	31792-4707	US		false		https://zme-caps.amazon.com/t/rMgWepciqoVF/kzQFmecuFebVbImM7ParZ2v8q0vwFbUHYG33FQ1eG9Y/18	https://a.co/7z6TVT0
114-8114737-5666612		2023-02-18T17:50:39+00:00	2023-02-18T22:49:53+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Rose Gold Dinnerware Set - 200 White and Rose Gold Plastic Plates - Set of 300 Rose Gold Plastic Silverware - 100 Plastic Cups - Disposable Rose Gold Dinnerware Set for Party - 100 Guests	SE201RG-MF	B07XDF72J4	1	Shipped	1	USD	79.99	4.8							MOOSIC	PA	18507-1723	US		false			
111-0203405-7612210	111-0203405-7612210	2023-02-18T17:39:42+00:00	2023-02-19T15:38:17+00:00	Shipped	Amazon	Amazon.com			Expedited	Third Floor Umbrellas Compact Lightweight 46 Inch Automatic Open and Close 210T Teflon 10-Panel Folding Sturdy Travel Windproof Umbrella with Safe Loc	AM-LDJU-QNAP	B078KRKQ9K		Shipped	1	USD	8.99	0.54							TOWSON	MD	21286-8131	US		false			
113-8019036-0613818		2023-02-18T17:36:46+00:00	2023-02-18T22:37:20+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Gold Dinnerware Set - 200 White and Gold Plastic Plates - Set of 300 Gold Plastic Silverware - 100 Gold Plastic Cups - Disposable Gold Dinnerware Set for Party or Wedding up to 100 Guests	SE201G-MF	B07RKZDLWQ	1	Shipped	2	USD	157.98	11.06							SPARTANBURG	SC	29306-6922	US		false			
114-4817389-9419422		2023-02-18T17:34:20+00:00	2023-02-20T15:03:54+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	28.65	1.9							POMPTON LAKES	NJ	07442-1745	US		false		https://zme-caps.amazon.com/t/9NBnvG1o6lYI/83mPjZ7DswcBTsSRU17b8eKeu3dZDFz-82C3lt4WEsA/18	https://a.co/9nGDQeg
112-2131552-9342666	112-2131552-9342666	2023-02-18T17:30:59+00:00	2023-02-19T21:54:57+00:00	Shipped	Amazon	Amazon.com			Standard	Third Floor Umbrellas Compact Lightweight 46 Inch Automatic Open and Close 210T Teflon 10-Panel Folding Sturdy Travel Windproof Umbrella with Safe Loc	AM-LDJU-QNAP	B078KRKQ9K		Shipped	1	USD	8.99	0.8							ATLANTA	GA	30326-3411	US		false			
111-5486021-3786627		2023-02-18T17:27:52+00:00	2023-02-19T01:43:44+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	27.65	1.66							SPRINGFIELD	VA	22153-2736	US		false		https://zme-caps.amazon.com/t/i3S5r92y51SX/z_jkbjd7zSxtdVQG_GTWCjs8A4a8GlZ998a6gBYdj0E/18	https://a.co/bldDGel
112-2884507-6997062		2023-02-18T17:22:52+00:00	2023-02-19T01:43:50+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	26.65	2.67	7.99						OAK FOREST	IL	60452-2808	US		false		https://zme-caps.amazon.com/t/hCkZL1IdVHWM/RBEhEgbpBg2MYYOLx5JeQs3tTrPFCz6s1VOhjV8york/18	https://a.co/7rxZU5V
111-5199889-2805013		2023-02-18T17:13:56+00:00	2023-02-18T22:37:24+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Gold Dinnerware Set - 200 White and Gold Plastic Plates - Set of 300 Gold Plastic Silverware - 100 Gold Plastic Cups - Disposable Gold Dinnerware Set for Party or Wedding up to 100 Guests	SE201G-MF	B07RKZDLWQ	1	Shipped	1	USD	78.99	5.53							FORT LAUDERDALE	FL	33311-2841	US		false			
111-2475828-1900269		2023-02-18T16:52:30+00:00	2023-02-19T01:45:56+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	24.65	2.17							DENVER	CO	80220-1730	US		false		https://zme-caps.amazon.com/t/LT5H17Zvk7MD/hKhMx50y8q-g9GQZbdc-xzGlypOBRRBoUxs4rwHBEmo/18	https://a.co/4b8IPOh
111-7197280-4842645		2023-02-18T16:24:33+00:00	2023-02-19T01:43:46+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Cursive Letter Balloons - Custom Script Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	XCURSIVELETTERS	B09CW233GB	1	Shipped	1	USD	34.68	2.3							SAYREVILLE	NJ	08872-2233	US		false		https://zme-caps.amazon.com/t/6FBSUHupcZsf/gVSlTWAPCOKspe26wI7FT-VKpfP6MMUB6ivns2rCO-s/18	https://a.co/iIDgI4m
112-3885123-1560261		2023-02-18T16:00:52+00:00	2023-02-18T22:41:09+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Silver Dinnerware Set - 200 White and Silver Plastic Plates - Set of 300 Silver Plastic Silverware - 100 Silver Plastic Cups - Silver Dinnerware Set for Party or Wedding up to 100 Guests	SE201S-MF	B07RDN5TR8	1	Shipped	1	USD	77.99	5.46							Navarre	FL	32566	US		false			
113-0056019-7957030		2023-02-18T14:05:34+00:00	2023-02-19T01:43:46+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	1.29	7.99	0.62					WEST LAFAYETTE	OH	43845-1220	US		false		https://zme-caps.amazon.com/t/81LOaA46qfHs/Q4CrAFVuzNRhBALmtmzRcTdjMF3XHNfodXuWPuX7C78/18	https://a.co/euksI7U
113-1524745-6069867		2023-02-18T14:02:29+00:00	2023-02-18T14:08:04+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1		0										FORT WAYNE	IN	46835-2108	US		false			
111-2472139-5947455		2023-02-18T13:57:02+00:00	2023-02-19T01:43:46+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	2	USD	49.3	3.46							HOMESTEAD	FL	33033-7542	US		false		https://zme-caps.amazon.com/t/uhkQmtgM7LcO/is5gNkEA0Pfla0KK64IiGkyJlptGSqOIhwplbpjoOUw/18	https://a.co/eUfWSiG
114-5793043-7473011	114-5793043-7473011	2023-02-18T09:38:48+00:00	2023-02-18T23:48:28+00:00	Shipped	Amazon	Amazon.com			Expedited	Third Floor Umbrellas Compact Lightweight 46 Inch Automatic Open and Close 210T Teflon 10-Panel Folding Sturdy Travel Windproof Umbrella with Safe Loc	AM-LDJU-QNAP	B078KRKQ9K		Shipped	1	USD	8.99	0.85							LOS ANGELES	CALIFORNIA	90019-4748	US		false			
113-1695169-3692226		2023-02-18T08:30:32+00:00	2023-02-18T08:52:27+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1		0										FAIRVIEW	OR	97024-2706	US		false			
112-9164573-7090669		2023-02-18T08:17:01+00:00	2023-02-18T08:21:48+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Cursive Letter Balloons - Custom Script Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	XCURSIVELETTERS	B09CW233GB	1		0										CAMPTON	NH	03223-4951	US		false			
114-4549107-0057852		2023-02-18T08:04:40+00:00	2023-02-18T08:10:03+00:00	Cancelled	Merchant	Amazon.com	ClientAppOrderChannel		Standard	Cursive Letter Balloons - Custom Script Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	XCURSIVELETTERS	B09CW233GB	1		0										PORTLAND	OR	97206-6557	US		false			
112-1279600-7517015		2023-02-18T07:28:20+00:00	2023-02-18T07:36:56+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Cursive Letter Balloons - Custom Script Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	XCURSIVELETTERS	B09CW233GB	1		0										NORTH HAMPTON	NH	03862-2012	US		false			
112-0217981-0130618		2023-02-18T07:18:10+00:00	2023-02-19T01:43:40+00:00	Shipped	Merchant	Amazon.com	ClientAppOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	1.76								NEW CASTLE	DE	19720-3641	US		false		https://zme-caps.amazon.com/t/QELpVIB50E2d/_KdT4w-2IQG9ve1N5NXjadAQYQ8em-gMatGoNdpDXA4/18	https://a.co/5i0vKfQ
112-7981599-3567445		2023-02-18T07:07:17+00:00	2023-02-19T01:54:58+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Cursive Letter Balloons - Custom Script Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	XCURSIVELETTERS	B09CW233GB	1	Shipped	1	USD	1.69								RIDDLE	OR	97469-0493	US		false		https://zme-caps.amazon.com/t/VeOWI3vH5fNi/1e7w0yLmrmJwC44a4B6cXqYl7wyyZ3kVtyXM2KH3-nI/18	https://a.co/6zNd9cS
114-4598633-1861858		2023-02-18T06:57:28+00:00	2023-02-18T07:01:43+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Gold Dinnerware Set - 200 White and Gold Plastic Plates - Set of 300 Gold Plastic Silverware - 100 Gold Plastic Cups - Disposable Gold Dinnerware Set for Party or Wedding up to 100 Guests	SE201G-MF	B07RKZDLWQ	1		0										PHILA	PA	19143-4904	US		false			
113-8369632-7877837		2023-02-18T06:54:15+00:00	2023-02-19T01:44:10+00:00	Shipped	Merchant	Amazon.com	ClientAppOrderChannel		Standard	Cursive Letter Balloons - Custom Script Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	XCURSIVELETTERS	B09CW233GB	1	Shipped	1	USD	1.69	0.12							GRANDVIEW	MO	64030-4507	US		false		https://zme-caps.amazon.com/t/qSzcalSPTgak/WjQdhvu3XjY4X3cgHA3TgVzPmHabAuaM-vHSL6oQzug/18	https://a.co/0ERT7Dq
113-1807808-4894646		2023-02-18T06:49:15+00:00	2023-02-19T01:43:45+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	31.65	2.82							ATLANTA	GA	30308-1409	US		false		https://zme-caps.amazon.com/t/7AbsZyRuA9KY/TNGzd--_zAksyG5Js89plHAy4L1SuhhP8VjlBimnPuo/18	https://a.co/06l1w8B
111-0294689-2214659	111-0294689-2214659	2023-02-18T06:15:31+00:00	2023-02-18T21:28:05+00:00	Shipped	Amazon	Amazon.com			Expedited	Third Floor Umbrellas Compact Lightweight 46 Inch Automatic Open and Close 210T Teflon 10-Panel Folding Sturdy Travel Windproof Umbrella with Safe Loc	AM-LDJU-QNAP	B078KRKQ9K		Shipped	1	USD	8.99								MARINA	CA	93933-2429	US		false			
